Fiscal Year,area_name,count,nh_white_male,nh_white_female,nh_black_male,nh_black_female,hispanic_male,hispanic_female,nh_asian_male,nh_asian_female,nh_other_male,nh_other_female
2018,Armstrong,21.0,0.10252365930599369,0.11514195583596215,0.0007886435331230284,0.0015772870662460567,0.027602523659305992,0.02050473186119874,0.0,0.0,0.00473186119873817,0.007097791798107256
2018,Bailey,104.0,0.20504731861198738,0.222397476340694,0.007097791798107256,0.007886435331230283,0.7152996845425867,0.6640378548895899,0.00473186119873817,0.0031545741324921135,0.00946372239747634,0.01025236593059937
2018,Briscoe,12.0,0.06624605678233439,0.0583596214511041,0.0015772870662460567,0.003943217665615142,0.0583596214511041,0.052050473186119876,0.0,0.0,0.003943217665615142,0.003943217665615142
2018,Carson,86.0,0.43296529968454256,0.3943217665615142,0.007097791798107256,0.006309148264984227,0.09305993690851735,0.083596214511041,0.0007886435331230284,0.002365930599369085,0.016561514195583597,0.016561514195583597
2018,Castro,50.0,0.19321766561514195,0.16246056782334384,0.016561514195583597,0.018138801261829655,0.581230283911672,0.5780757097791798,0.0031545741324921135,0.005520504731861199,0.011041009463722398,0.013406940063091483
2018,Childress,61.0,13.586206896551724,13.448275862068966,1.103448275862069,0.9655172413793104,9.344827586206897,8.586206896551724,0.3103448275862069,0.2413793103448276,0.7241379310344828,0.8275862068965517
2018,Cochran,25.0,0.09227129337539432,0.08832807570977919,0.007097791798107256,0.01025236593059937,0.2618296529968454,0.277602523659306,0.0,0.0,0.003943217665615142,0.003943217665615142
2018,Collingsworth,60.0,0.14274447949526814,0.13564668769716087,0.008675078864353312,0.012618296529968454,0.1750788643533123,0.1695583596214511,0.0,0.0,0.011041009463722398,0.011041009463722398
2018,Crosby,97.0,0.16482649842271294,0.1553627760252366,0.021293375394321766,0.01892744479495268,0.47318611987381703,0.4582018927444795,0.0,0.0,0.007886435331230283,0.008675078864353312
2018,Dallam,102.0,0.35410094637223977,0.36198738170347006,0.008675078864353312,0.011041009463722398,0.48974763406940064,0.4384858044164038,0.003943217665615142,0.007886435331230283,0.02917981072555205,0.022082018927444796
2018,Deaf Smith,212.0,0.3477917981072555,0.32334384858044163,0.016561514195583597,0.017350157728706624,1.8320189274447949,1.8249211356466877,0.006309148264984227,0.00473186119873817,0.02996845425867508,0.028391167192429023
2018,Dickens,19.0,0.06624605678233439,0.07176656151419558,0.0007886435331230284,0.0007886435331230284,0.06309148264984227,0.0638801261829653,0.0,0.0,0.002365930599369085,0.003943217665615142
2018,Donley,42.0,0.18138801261829654,0.1861198738170347,0.02444794952681388,0.022870662460567823,0.050473186119873815,0.051261829652996846,0.0,0.0,0.007097791798107256,0.012618296529968454
2018,Floyd,93.0,0.15378548895899052,0.10804416403785488,0.017350157728706624,0.01971608832807571,0.42902208201892744,0.4353312302839117,0.0,0.002365930599369085,0.005520504731861199,0.00473186119873817
2018,Garza,59.0,0.21608832807570977,0.1995268138801262,0.03391167192429022,0.025236593059936908,0.29652996845425866,0.2807570977917981,0.0,0.0,0.008675078864353312,0.01498422712933754
2018,Gray,350.0,1.1861198738170347,1.1545741324921135,0.06624605678233439,0.0638801261829653,1.0126182965299684,1.0063091482649842,0.01025236593059937,0.00946372239747634,0.07728706624605679,0.08123028391167192
2018,Hale,441.0,0.8982649842271293,0.8485804416403786,0.1632492113564669,0.15378548895899052,2.5599369085173502,2.552839116719243,0.012618296529968454,0.00946372239747634,0.0749211356466877,0.07807570977917981
2018,Hall,33.0,0.1277602523659306,0.12066246056782334,0.02365930599369085,0.02050473186119874,0.17113564668769715,0.14589905362776026,0.0,0.0,0.003943217665615142,0.005520504731861199
2018,Hansford,28.0,0.2539432176656151,0.25157728706624605,0.007097791798107256,0.005520504731861199,0.39274447949526814,0.3785488958990536,0.0015772870662460567,0.002365930599369085,0.011041009463722398,0.006309148264984227
2018,Hartley,18.0,0.306782334384858,0.2697160883280757,0.003943217665615142,0.003943217665615142,0.16167192429022081,0.17034700315457413,0.003943217665615142,0.00473186119873817,0.00946372239747634,0.011041009463722398
2018,Hemphill,20.0,0.26813880126182965,0.2610410094637224,0.0007886435331230284,0.0,0.2578864353312303,0.2752365930599369,0.0007886435331230284,0.0,0.007097791798107256,0.01025236593059937
2018,Hockley,326.0,0.8840694006309149,0.8832807570977917,0.07255520504731862,0.07728706624605679,1.5457413249211356,1.4929022082018928,0.008675078864353312,0.006309148264984227,0.051261829652996846,0.04810725552050473
2018,Hutchinson,279.0,1.2113564668769716,1.1861198738170347,0.04889589905362776,0.04652996845425868,0.7744479495268138,0.776813880126183,0.007886435331230283,0.007886435331230283,0.10015772870662461,0.10410094637223975
2018,Lamb,156.0,0.3438485804416404,0.3509463722397476,0.06861198738170347,0.05362776025236593,0.9369085173501577,0.8722397476340694,0.0007886435331230284,0.0,0.022870662460567823,0.030757097791798107
2018,Lipscomb,35.0,0.1719242902208202,0.17271293375394323,0.0007886435331230284,0.0015772870662460567,0.1608832807570978,0.1719242902208202,0.0,0.0,0.007886435331230283,0.011041009463722398
2018,Lubbock,3741.0,11.273659305993691,10.808359621451103,2.3556782334384856,2.364353312302839,14.511829652996845,14.126971608832807,0.6301261829652997,0.4952681388012618,0.8470031545741324,0.8036277602523659
2018,Lynn,43.0,0.20977917981072555,0.1892744479495268,0.011041009463722398,0.006309148264984227,0.3280757097791798,0.3257097791798107,0.0,0.0007886435331230284,0.011041009463722398,0.011041009463722398
2018,Moore,233.0,0.612776025236593,0.5512618296529969,0.031545741324921134,0.026813880126182965,1.6758675078864353,1.5528391167192428,0.2634069400630915,0.2539432176656151,0.05441640378548896,0.0528391167192429
2018,Motley,15.0,0.0638801261829653,0.05441640378548896,0.0007886435331230284,0.0007886435331230284,0.02444794952681388,0.02996845425867508,0.0,0.0,0.0,0.0007886435331230284
2018,Ochiltree,79.0,0.4361198738170347,0.4022082018927445,0.003943217665615142,0.007886435331230283,0.8517350157728707,0.8769716088328076,0.0031545741324921135,0.003943217665615142,0.022082018927444796,0.01892744479495268
2018,Oldham,16.0,0.18138801261829654,0.138801261829653,0.016561514195583597,0.011829652996845425,0.056782334384858045,0.03706624605678233,0.0,0.0015772870662460567,0.007097791798107256,0.007886435331230283
2018,Parmer,81.0,0.2634069400630915,0.24842271293375395,0.008675078864353312,0.011829652996845425,0.7862776025236593,0.7444794952681388,0.0,0.002365930599369085,0.007886435331230283,0.011041009463722398
2018,Potter,2298.0,131.97368421052633,131.5,35.76315789473684,33.28947368421053,215.28947368421052,203.05263157894737,21.473684210526315,23.657894736842106,14.447368421052632,15.552631578947368
2018,Randall,1214.0,258.5263157894737,240.97368421052633,14.18421052631579,13.68421052631579,147.28947368421052,132.60526315789474,5.631578947368421,6.868421052631579,16.526315789473685,14.026315789473685
2018,Roberts,3.0,0.07807570977917981,0.07018927444794952,0.0,0.0,0.018138801261829655,0.014195583596214511,0.0,0.0,0.0007886435331230284,0.0
2018,Sherman,14.0,0.13406940063091483,0.11829652996845426,0.0,0.0,0.21056782334384858,0.19794952681388012,0.0007886435331230284,0.0007886435331230284,0.00473186119873817,0.005520504731861199
2018,Swisher,115.0,0.23817034700315456,0.2705047318611987,0.04100946372239748,0.04652996845425868,0.43217665615141954,0.3698738170347003,0.0,0.0,0.02444794952681388,0.01971608832807571
2018,Terry,187.0,0.42665615141955837,0.35252365930599366,0.038643533123028394,0.0473186119873817,0.8690851735015773,0.9022082018927445,0.003943217665615142,0.0031545741324921135,0.025236593059936908,0.02050473186119874
2018,Wheeler,60.0,0.2862776025236593,0.26261829652996843,0.016561514195583597,0.015772870662460567,0.26498422712933756,0.24053627760252366,0.0,0.0015772870662460567,0.014195583596214511,0.018138801261829655
2018,Yoakum,64.0,0.2476340694006309,0.26419558359621453,0.007886435331230283,0.008675078864353312,0.8028391167192429,0.8501577287066246,0.0007886435331230284,0.002365930599369085,0.011829652996845425,0.01498422712933754
2018,Archer,100.0,24.310344827586206,22.862068965517242,0.27586206896551724,0.27586206896551724,5.379310344827586,4.931034482758621,0.0,0.0,0.896551724137931,1.1724137931034482
2018,Baylor,56.0,10.758620689655173,9.275862068965518,0.3448275862068966,0.27586206896551724,3.3793103448275863,3.103448275862069,0.0,0.0,0.41379310344827586,0.3103448275862069
2018,Brown,671.0,2.060725552050473,1.8832807570977919,0.12933753943217666,0.15220820189274448,1.137223974763407,1.1238170347003154,0.02050473186119874,0.018138801261829655,0.13485804416403785,0.11829652996845426
2018,Callahan,255.0,0.889589905362776,0.777602523659306,0.016561514195583597,0.02050473186119874,0.15141955835962145,0.16640378548895898,0.003943217665615142,0.00473186119873817,0.044952681388012616,0.03548895899053628
2018,Clay,157.0,29.379310344827587,27.482758620689655,0.4827586206896552,0.3793103448275862,3.7241379310344827,3.6551724137931036,0.13793103448275862,0.1724137931034483,1.4482758620689655,1.3448275862068966
2018,Coleman,131.0,0.5141955835962145,0.4802839116719243,0.018138801261829655,0.01971608832807571,0.22397476340694006,0.2192429022082019,0.003943217665615142,0.003943217665615142,0.022082018927444796,0.021293375394321766
2018,Comanche,187.0,0.6411671924290221,0.5883280757097792,0.007097791798107256,0.011041009463722398,0.5173501577287066,0.5260252365930599,0.005520504731861199,0.011041009463722398,0.026813880126182965,0.02444794952681388
2018,Cottle,8.0,3.103448275862069,2.8620689655172415,0.4482758620689655,0.4482758620689655,2.0344827586206895,2.0,0.0,0.0,0.13793103448275862,0.06896551724137931
