Fiscal Year,area_name,count,nh_white_male,nh_white_female,nh_black_male,nh_black_female,hispanic_male,hispanic_female,nh_asian_male,nh_asian_female,nh_other_male,nh_other_female
2017,Armstrong,17.0,0.0995405819295559,0.11485451761102604,0.0007656967840735069,0.0015313935681470138,0.02679938744257274,0.019908116385911178,0.0,0.0,0.004594180704441042,0.006891271056661562
2017,Bailey,80.0,0.19601837672281777,0.20597243491577336,0.006125574272588055,0.007656967840735069,0.6975497702909648,0.6431852986217458,0.0038284839203675345,0.0030627871362940277,0.008422664624808576,0.009188361408882083
2017,Briscoe,3.0,0.062021439509954056,0.06125574272588055,0.002297090352220521,0.0038284839203675345,0.05742725880551302,0.05053598774885146,0.0,0.0,0.0038284839203675345,0.004594180704441042
2017,Carson,89.0,0.4241960183767228,0.39203675344563554,0.006891271056661562,0.005359877488514548,0.08805513016845329,0.07963246554364471,0.0007656967840735069,0.002297090352220521,0.01761102603369066,0.015313935681470138
2017,Castro,51.0,0.18989280245022971,0.16156202143950996,0.015313935681470138,0.01761102603369066,0.5811638591117917,0.5704441041347627,0.002297090352220521,0.005359877488514548,0.010719754977029096,0.01225114854517611
2017,Childress,107.0,10.307692307692308,10.051282051282051,0.8205128205128205,0.717948717948718,7.256410256410256,6.230769230769231,0.2564102564102564,0.1794871794871795,0.5384615384615384,0.6153846153846154
2017,Cochran,38.0,0.08805513016845329,0.08575803981623277,0.006125574272588055,0.009188361408882083,0.24961715160796324,0.26339969372128635,0.0,0.0,0.0030627871362940277,0.0038284839203675345
2017,Collingsworth,37.0,0.14088820826952528,0.13169984686064318,0.008422664624808576,0.011485451761102604,0.16998468606431852,0.1584992343032159,0.0,0.0,0.009954058192955589,0.010719754977029096
2017,Crosby,144.0,0.16309341500765698,0.1554364471669219,0.020673813169984685,0.01914241960183767,0.4548238897396631,0.445635528330781,0.0,0.0,0.006891271056661562,0.007656967840735069
2017,Dallam,119.0,0.3430321592649311,0.3560490045941807,0.008422664624808576,0.009954058192955589,0.4663093415007657,0.4165390505359878,0.0030627871362940277,0.007656967840735069,0.027565084226646247,0.0222052067381317
2017,Deaf Smith,231.0,0.3499234303215927,0.32924961715160794,0.01454823889739663,0.016079632465543645,1.7947932618683002,1.8001531393568146,0.006125574272588055,0.005359877488514548,0.027565084226646247,0.027565084226646247
2017,Dickens,28.0,0.06584992343032159,0.07197549770290965,0.0007656967840735069,0.0007656967840735069,0.062021439509954056,0.06508422664624809,0.0,0.0,0.002297090352220521,0.0038284839203675345
2017,Donley,39.0,0.18376722817764166,0.17993874425727413,0.0222052067381317,0.022970903522205207,0.045941807044410414,0.04747320061255743,0.0,0.0,0.006125574272588055,0.011485451761102604
2017,Floyd,101.0,0.15160796324655437,0.10566615620214395,0.01761102603369066,0.019908116385911178,0.4280245022970903,0.4241960183767228,0.0,0.002297090352220521,0.004594180704441042,0.005359877488514548
2017,Garza,50.0,0.2105666156202144,0.19142419601837674,0.032924961715160794,0.02526799387442573,0.28254211332312407,0.26033690658499237,0.0,0.0,0.007656967840735069,0.013782542113323124
