Fiscal Year,area_name,count,nh_white_male,nh_white_female,nh_black_male,nh_black_female,hispanic_male,hispanic_female,nh_asian_male,nh_asian_female,nh_other_male,nh_other_female
2020,Armstrong,7.0,0.10023310023310024,0.10101010101010101,0.000777000777000777,0.000777000777000777,0.02641802641802642,0.020202020202020204,0.0,0.0,0.005439005439005439,0.00777000777000777
2020,Bailey,72.0,0.19735819735819735,0.21445221445221446,0.00777000777000777,0.00777000777000777,0.7047397047397047,0.6449106449106449,0.004662004662004662,0.003108003108003108,0.010101010101010102,0.011655011655011656
2020,Briscoe,9.0,0.06293706293706294,0.057498057498057496,0.000777000777000777,0.002331002331002331,0.05672105672105672,0.05283605283605284,0.0,0.0,0.003885003885003885,0.004662004662004662
2020,Carson,48.0,0.41802641802641805,0.36985236985236986,0.008547008547008548,0.00777000777000777,0.0979020979020979,0.08857808857808858,0.000777000777000777,0.001554001554001554,0.014763014763014764,0.01554001554001554
2020,Castro,55.0,0.18492618492618493,0.14996114996114995,0.016317016317016316,0.016317016317016316,0.5485625485625486,0.5508935508935509,0.003108003108003108,0.005439005439005439,0.011655011655011656,0.013986013986013986
2020,Childress,80.0,9.162790697674419,8.86046511627907,0.7906976744186046,0.6744186046511628,6.046511627906977,5.767441860465116,0.16279069767441862,0.16279069767441862,0.5348837209302325,0.5813953488372093
2020,Cochran,16.0,0.0947940947940948,0.08624708624708624,0.008547008547008548,0.010878010878010878,0.27505827505827507,0.2742812742812743,0.0,0.0,0.004662004662004662,0.004662004662004662
2020,Collingsworth,19.0,0.14374514374514374,0.13675213675213677,0.009324009324009324,0.011655011655011656,0.17560217560217561,0.16394716394716394,0.0,0.0,0.010101010101010102,0.008547008547008548
2020,Crosby,77.0,0.1561771561771562,0.1522921522921523,0.018648018648018648,0.019425019425019424,0.47707847707847706,0.45765345765345766,0.0,0.0,0.00777000777000777,0.009324009324009324
2020,Dallam,97.0,0.3550893550893551,0.36752136752136755,0.010101010101010102,0.010878010878010878,0.49417249417249415,0.44755244755244755,0.004662004662004662,0.008547008547008548,0.030303030303030304,0.022533022533022532
2020,Deaf Smith,212.0,0.30924630924630925,0.2905982905982906,0.017871017871017872,0.019425019425019424,1.7847707847707848,1.7754467754467755,0.006216006216006216,0.005439005439005439,0.03108003108003108,0.02641802641802642
2020,Dickens,18.0,0.06060606060606061,0.06604506604506605,0.000777000777000777,0.0,0.05827505827505827,0.05672105672105672,0.0,0.0,0.003108003108003108,0.003885003885003885
2020,Donley,43.0,0.16783216783216784,0.18492618492618493,0.02564102564102564,0.021756021756021756,0.05283605283605284,0.050505050505050504,0.0,0.0,0.00777000777000777,0.012432012432012432
2020,Floyd,42.0,0.14918414918414918,0.10334110334110334,0.016317016317016316,0.018648018648018648,0.40559440559440557,0.4195804195804196,0.0,0.001554001554001554,0.006216006216006216,0.005439005439005439
2020,Garza,51.0,0.21678321678321677,0.20124320124320125,0.03341103341103341,0.02564102564102564,0.3061383061383061,0.27972027972027974,0.0,0.0,0.010101010101010102,0.014763014763014764
2020,Gray,326.0,1.1468531468531469,1.118104118104118,0.0644910644910645,0.06604506604506605,1.0644910644910646,1.0574980574980575,0.010878010878010878,0.010101010101010102,0.07692307692307693,0.08391608391608392
2020,Hale,398.0,0.857031857031857,0.804972804972805,0.1623931623931624,0.1585081585081585,2.4615384615384617,2.4079254079254078,0.012432012432012432,0.008547008547008548,0.0777000777000777,0.07692307692307693
2020,Hall,37.0,0.12742812742812742,0.12121212121212122,0.023310023310023312,0.020202020202020204,0.16472416472416473,0.1351981351981352,0.0,0.0,0.004662004662004662,0.005439005439005439
2020,Hansford,12.0,0.23931623931623933,0.24475524475524477,0.00777000777000777,0.006216006216006216,0.3877233877233877,0.36752136752136755,0.001554001554001554,0.002331002331002331,0.011655011655011656,0.00777000777000777
2020,Hartley,24.0,0.28826728826728826,0.2641802641802642,0.004662004662004662,0.004662004662004662,0.16938616938616938,0.16317016317016317,0.004662004662004662,0.003885003885003885,0.010878010878010878,0.012432012432012432
2020,Hemphill,10.0,0.28593628593628595,0.257964257964258,0.001554001554001554,0.000777000777000777,0.27972027972027974,0.30225330225330227,0.000777000777000777,0.0,0.00777000777000777,0.011655011655011656
2020,Hockley,345.0,0.8733488733488733,0.8601398601398601,0.06993006993006994,0.07459207459207459,1.5617715617715617,1.5066045066045066,0.009324009324009324,0.006993006993006993,0.05439005439005439,0.052059052059052056
2020,Hutchinson,286.0,1.1282051282051282,1.1367521367521367,0.04584304584304584,0.04584304584304584,0.7878787878787878,0.7839937839937839,0.006216006216006216,0.008547008547008548,0.0979020979020979,0.108003108003108
2020,King,1.0,0.01320901320901321,0.017871017871017872,0.0,0.0,0.005439005439005439,0.003885003885003885,0.0,0.0,0.0,0.0
2020,Lamb,160.0,0.32944832944832947,0.3317793317793318,0.061383061383061384,0.04895104895104895,0.8958818958818959,0.8313908313908314,0.000777000777000777,0.0,0.02564102564102564,0.029526029526029528
2020,Lipscomb,24.0,0.17404817404817405,0.1717171717171717,0.000777000777000777,0.000777000777000777,0.16317016317016317,0.17482517482517482,0.000777000777000777,0.0,0.008547008547008548,0.010101010101010102
2020,Lubbock,3642.0,11.074592074592074,10.494949494949495,2.31002331002331,2.3333333333333335,14.872571872571873,14.491841491841491,0.5959595959595959,0.49417249417249415,0.8927738927738927,0.8593628593628594
2020,Lynn,48.0,0.20124320124320125,0.17871017871017872,0.010878010878010878,0.005439005439005439,0.3209013209013209,0.3076923076923077,0.0,0.000777000777000777,0.008547008547008548,0.011655011655011656
2020,Moore,245.0,0.5796425796425796,0.5221445221445221,0.029526029526029528,0.027972027972027972,1.595959595959596,1.5112665112665113,0.2665112665112665,0.257964257964258,0.05982905982905983,0.05128205128205128
2020,Motley,8.0,0.06293706293706294,0.048174048174048176,0.000777000777000777,0.000777000777000777,0.024087024087024088,0.030303030303030304,0.0,0.0,0.0,0.0
2020,Ochiltree,79.0,0.4234654234654235,0.40404040404040403,0.004662004662004662,0.00777000777000777,0.846930846930847,0.8686868686868687,0.003108003108003108,0.004662004662004662,0.022533022533022532,0.020202020202020204
2020,Oldham,11.0,0.17016317016317017,0.1250971250971251,0.01554001554001554,0.010101010101010102,0.05827505827505827,0.03885003885003885,0.0,0.001554001554001554,0.00777000777000777,0.008547008547008548
2020,Parmer,67.0,0.24708624708624707,0.24786324786324787,0.009324009324009324,0.012432012432012432,0.7451437451437452,0.696969696969697,0.0,0.002331002331002331,0.009324009324009324,0.011655011655011656
2020,Potter,2392.0,56.32941176470588,56.43529411764706,14.988235294117647,14.2,95.56470588235294,89.28235294117647,10.376470588235295,11.023529411764706,6.435294117647059,7.176470588235294
2020,Randall,1449.0,114.45882352941176,106.55294117647058,6.788235294117647,6.729411764705882,71.96470588235294,63.976470588235294,2.5764705882352943,3.152941176470588,7.9411764705882355,6.811764705882353
2020,Sherman,20.0,0.12432012432012432,0.11965811965811966,0.0,0.0,0.21056721056721056,0.1989121989121989,0.000777000777000777,0.000777000777000777,0.004662004662004662,0.004662004662004662
2020,Swisher,75.0,0.22533022533022534,0.2564102564102564,0.041181041181041184,0.04428904428904429,0.40714840714840717,0.35664335664335667,0.0,0.0,0.024087024087024088,0.021756021756021756
2020,Terry,178.0,0.4172494172494173,0.3457653457653458,0.042735042735042736,0.046620046620046623,0.8717948717948718,0.9083139083139083,0.004662004662004662,0.003885003885003885,0.02564102564102564,0.021756021756021756
2020,Wheeler,49.0,0.2905982905982906,0.27117327117327117,0.017871017871017872,0.016317016317016316,0.2602952602952603,0.25097125097125095,0.0,0.001554001554001554,0.01554001554001554,0.018648018648018648
2020,Yoakum,52.0,0.2501942501942502,0.25485625485625485,0.009324009324009324,0.010101010101010102,0.818958818958819,0.8826728826728827,0.000777000777000777,0.002331002331002331,0.012432012432012432,0.016317016317016316
2020,Archer,76.0,15.465116279069768,14.86046511627907,0.18604651162790697,0.20930232558139536,3.9302325581395348,3.4186046511627906,0.0,0.0,0.627906976744186,0.8372093023255814
